brand,models
"SAMSUNG
1231 devices",V200
"SAMSUNG
1231 devices",Z100
"SAMSUNG
1231 devices",P100
"SAMSUNG
1231 devices",P400
"SAMSUNG
1231 devices",T700
"SAMSUNG
1231 devices",T500
"SAMSUNG
1231 devices",S500
"SAMSUNG
1231 devices",S300
"SAMSUNG
1231 devices",T400
"SAMSUNG
1231 devices",T200
"SAMSUNG
1231 devices",V100
"SAMSUNG
1231 devices",S100
"SAMSUNG
1231 devices",Q300
"SAMSUNG
1231 devices",A800
"SAMSUNG
1231 devices",A500
"SAMSUNG
1231 devices",T100
"SAMSUNG
1231 devices",Q200
"SAMSUNG
1231 devices",N620
"SAMSUNG
1231 devices",N500
"SAMSUNG
1231 devices",N400
"SAMSUNG
1231 devices",Q105
"SAMSUNG
1231 devices",N300
"SAMSUNG
1231 devices",A400
"SAMSUNG
1231 devices",A300
"SAMSUNG
1231 devices",R220
"SAMSUNG
1231 devices",R210
"SAMSUNG
1231 devices",R200
"SAMSUNG
1231 devices",A200
"SAMSUNG
1231 devices",Q100
"SAMSUNG
1231 devices",N105
"SAMSUNG
1231 devices",N100
"SAMSUNG
1231 devices",M100
"SAMSUNG
1231 devices",A110
"SAMSUNG
1231 devices",A100
"SAMSUNG
1231 devices",SGH-2400
"SAMSUNG
1231 devices",SGH-2200
"SAMSUNG
1231 devices",SGH-2100
"SAMSUNG
1231 devices",SGH-810
"SAMSUNG
1231 devices",SGH-800
"SAMSUNG
1231 devices",SGH-600
"SAMSUNG
1231 devices",SGH-500
"SAMSUNG
1231 devices",SGH-250
"SAMSUNG
1231 devices",Galaxy Tab 3 Plus 10.1 P8220
"SAMSUNG
1231 devices",Galaxy F
"SAMSUNG
1231 devices",Galaxy Grand 3
"SAMSUNG
1231 devices",Galaxy S7 mini
"SAMSUNG
1231 devices",Galaxy J5 Prime (2017)
"SAMSUNG
1231 devices",Galaxy On5 (2016)
"SAMSUNG
1231 devices",Galaxy S9 Active
"SENDO
19 devices",X2
"SENDO
19 devices",S1
"SENDO
19 devices",K1
"SENDO
19 devices",P600
"SENDO
19 devices",SV663
"SENDO
19 devices",M570
"SENDO
19 devices",S600
"SENDO
19 devices",X
"SENDO
19 devices",S360
"SENDO
19 devices",S330
"SENDO
19 devices",S300
"SENDO
19 devices",M550
"SENDO
19 devices",Z100
"SENDO
19 devices",J530
"SENDO
19 devices",J520
"SENDO
19 devices",S230
"SENDO
19 devices",P200
"SENDO
19 devices",S200
"SENDO
19 devices",D800
"SEWON
25 devices",SG-5000
"SEWON
25 devices",SG-4500
"SEWON
25 devices",SG-2200
"SEWON
25 devices",SG-2000
"SEWON
25 devices",SG-1000
"SHARP
59 devices",MS1
"SHARP
59 devices",Aquos Xx
"SHARP
59 devices",Aquos Crystal 2
"SHARP
59 devices",Aquos Crystal
"SHARP
59 devices",SH530U
"SHARP
59 devices",SE-02
"SHARP
59 devices",Aquos SH80F
"SHARP
59 devices",Aquos SH8298U
"SHARP
59 devices",FX
"SHARP
59 devices",AQUOS 941SH
"SHARP
59 devices",940SH
"SHARP
59 devices",936SH
"SHARP
59 devices",934SH
"SHARP
59 devices",930SH
"SHARP
59 devices",923SH
"SHARP
59 devices",825SH
"SHARP
59 devices",SX862
"SHARP
59 devices",GX18
"SHARP
59 devices",880SH
"SHARP
59 devices",GX34
"SHARP
59 devices",GX33
"SHARP
59 devices",705SH
"SHARP
59 devices",904
"SHARP
59 devices",770SH
"SHARP
59 devices",550SH
"SHARP
59 devices",GX29
"SHARP
59 devices",903
"SHARP
59 devices",703
"SHARP
59 devices",GX17
"SHARP
59 devices",GX40
"SHARP
59 devices",902
"SHARP
59 devices",802
"SHARP
59 devices",TM200
"SHARP
59 devices",GX25/GZ200
"SHARP
59 devices",TM150
"SHARP
59 devices",TM100
"SHARP
59 devices",V801SH
"SHARP
59 devices",GX30
"SHARP
59 devices",GX15/GZ100
"SHARP
59 devices",GX22
"SHARP
59 devices",GX20
"SHARP
59 devices",GX10i
"SHARP
59 devices",GX10
"SHARP
59 devices",GX1
"SIEMENS
94 devices",Xelibri 6
"SIEMENS
94 devices",Xelibri 5
"SIEMENS
94 devices",U15
"SIEMENS
94 devices",C62
"SIEMENS
94 devices",A60
"SIEMENS
94 devices",SX1
"SIEMENS
94 devices",ST55
"SIEMENS
94 devices",MC60
"SIEMENS
94 devices",C60
"SIEMENS
94 devices",Xelibri 1
"SIEMENS
94 devices",Xelibri 2
"SIEMENS
94 devices",Xelibri 3
"SIEMENS
94 devices",Xelibri 4
"SIEMENS
94 devices",U10
"SIEMENS
94 devices",A52
"SIEMENS
94 devices",M55
"SIEMENS
94 devices",A55
"SIEMENS
94 devices",SL55
"SIEMENS
94 devices",S55
"SIEMENS
94 devices",CL50
"SIEMENS
94 devices",C55
"SIEMENS
94 devices",A50
"SIEMENS
94 devices",M50
"SIEMENS
94 devices",S45i
"SIEMENS
94 devices",SX45
"SIEMENS
94 devices",SL45i
"SIEMENS
94 devices",SL42
"SIEMENS
94 devices",ME45
"SIEMENS
94 devices",S45
"SIEMENS
94 devices",C45
"SIEMENS
94 devices",SL45
"SIEMENS
94 devices",S40
"SIEMENS
94 devices",S35i
"SIEMENS
94 devices",M35i
"SIEMENS
94 devices",C35i
"SIEMENS
94 devices",C35
"SIEMENS
94 devices",A40
"SIEMENS
94 devices",A36
"SIEMENS
94 devices",A35
"SIEMENS
94 devices",S25
"SIEMENS
94 devices",M30
"SIEMENS
94 devices",C28
"SIEMENS
94 devices",C25
"SIEMENS
94 devices",SL10
"SIEMENS
94 devices",S10 active
"SIEMENS
94 devices",S10
"SIEMENS
94 devices",S11
"SIEMENS
94 devices",C10
"SIEMENS
94 devices",C11
"SONIM
14 devices",XP8
"SONIM
14 devices",XP7
"SONIM
14 devices",XP6
"SONIM
14 devices",XP3400 Armor
"SONIM
14 devices",XP5300 Force 3G
"SONIM
14 devices",XP3340 Sentinel
"SONIM
14 devices",XP3300 Force
"SONIM
14 devices",XP1300 Core
"SONIM
14 devices",XP3 Sentinel
"SONIM
14 devices",XP2.10 Spirit
"SONIM
14 devices",XP3.20 Quest Pro
"SONIM
14 devices",XP3.20 Quest
"SONIM
14 devices",XP3 Enduro
"SONIM
14 devices",XP1
"SONY
145 devices",Xperia X
"SONY
145 devices",Xperia XA Dual
"SONY
145 devices",Xperia XA
"SONY
145 devices",Xperia Z5 Premium Dual
"SONY
145 devices",Xperia Z5 Premium
"SONY
145 devices",Xperia Z5 Dual
"SONY
145 devices",Xperia Z5
"SONY
145 devices",Xperia Z5 Compact
"SONY
145 devices",Xperia M5 Dual
"SONY
145 devices",Xperia M5
"SONY
145 devices",Xperia C5 Ultra Dual
"SONY
145 devices",Xperia C5 Ultra
"SONY
145 devices",Xperia Z4v
"SONY
145 devices",Xperia Z3+ dual
"SONY
145 devices",Xperia Z3+
"SONY
145 devices",Xperia C4 Dual
"SONY
145 devices",Xperia C4
"SONY
145 devices",Xperia M4 Aqua Dual
"SONY
145 devices",Xperia M4 Aqua
"SONY
145 devices",Xperia Z4 Tablet WiFi
"SONY
145 devices",Xperia Z4 Tablet LTE
"SONY
145 devices",Xperia E4g
"SONY
145 devices",Xperia E4g Dual
"SONY
145 devices",Xperia E4 Dual
"SONY
145 devices",Xperia E4
"SONY
145 devices",Xperia E3 Dual
"SONY
145 devices",Xperia E3
"SONY
145 devices",Xperia Z3 Tablet Compact
"SONY
145 devices",Xperia Z3 Dual
"SONY
145 devices",Xperia Z3v
"SONY
145 devices",Xperia Z3
"SONY
145 devices",Xperia Z3 Compact
"SONY
145 devices",Xperia M2 Aqua
"SONY
145 devices",Xperia C3 Dual
"SONY
145 devices",Xperia C3
"SONY
145 devices",Xperia Z2a
"SONY
145 devices",Xperia T3
"SONY
145 devices",SmartWatch 3 SWR50
"SONY
145 devices",SmartWatch 2 SW2
"SONY
145 devices",Xperia M2
"SONY
145 devices",Xperia M2 dual
"SONY
145 devices",Xperia Z2 Tablet LTE
"SONY
145 devices",Xperia Z2 Tablet Wi-Fi
"SONY
145 devices",Xperia Z2
"SONY
145 devices",Xperia E1 dual
"SONY
145 devices",Xperia E1
"SONY
145 devices",Xperia T2 Ultra dual
"SONY
145 devices",Xperia T2 Ultra
"SONY
145 devices",Xperia Z1s
"SONY
145 devices",Xperia Z1 Compact
"SONY
145 devices",Xperia Z1
"SONY
145 devices",Xperia Z Ultra
"SONY
145 devices",Xperia C
"SONY
145 devices",Xperia M
"SONY
145 devices",Xperia ZR
"SONY
145 devices",Xperia L
"SONY
145 devices",Xperia SP
"SONY
145 devices",Xperia Tablet Z LTE
"SONY
145 devices",Xperia Tablet Z Wi-Fi
"SONY
145 devices",Xperia Z
"SONY
145 devices",Xperia ZL
"SONY
145 devices",Xperia E dual
"SONY
145 devices",Xperia E
"SONY
145 devices",Xperia T LTE
"SONY
145 devices",Xperia Tablet S 3G
"SONY
145 devices",Xperia Tablet S
"SONY
145 devices",Xperia V
"SONY
145 devices",Xperia J
"SONY
145 devices",Xperia TX
"SONY
145 devices",Xperia T
"SONY
145 devices",Xperia SL
"SONY
145 devices",Xperia tipo dual
"SONY
145 devices",Xperia tipo
"SONY
145 devices",Xperia miro
"SONY
145 devices",Xperia go
"SONY
145 devices",Xperia acro S
"SONY
145 devices",Xperia SX SO-05D
"SONY
145 devices",Xperia GX SO-04D
"SONY
145 devices",Xperia acro HD SO-03D
"SONY
145 devices",Xperia acro HD SOI12
"SONY
145 devices",Xperia neo L
"SONY
145 devices",Xperia sola
"SONY
145 devices",Xperia U
"SONY
145 devices",Xperia P
"SONY
145 devices",Xperia S
"SONY
145 devices",Xperia ion HSPA
"SONY
145 devices",Xperia ion LTE
"SONY
145 devices",Tablet P
"SONY
145 devices",Tablet P 3G
"SONY
145 devices",Tablet S 3G
"SONY
145 devices",Tablet S
"SONY
145 devices",CMD Z7
"SONY
145 devices",CMD J70
"SONY
145 devices",Xperia LT29i Hayabusa
"SONY
145 devices",CMD J7
"SONY
145 devices",CMD MZ5
"SONY
145 devices",CMD J6
"SONY
145 devices",CMD J5
"SONY
145 devices",CMD Z5
"SONY
145 devices",CMD CD5
"SONY
145 devices",CMD C1
"SONY
145 devices",CMD Z1 plus
"SONY
145 devices",CMD Z1
"SONY
145 devices",CM-DX 2000
"SONY
145 devices",CM-DX 1000
"SONY
145 devices",Xperia Z4 Compact
"SONY
145 devices",Xperia C670X
"SONY
145 devices",D 2403
"SONY
145 devices",Xperia Z4 Ultra
"SONY
145 devices",Xperia E1 II
"SONY
145 devices",Xperia X Premium
"SONY
145 devices",Xperia M Ultra
"SONY
145 devices",Xperia H8541
"SONY
145 devices",Xperia X Ultra
"SONY ERICSSON
188 devices",C510
"SONY ERICSSON
188 devices",W508
"SONY ERICSSON
188 devices",W715
"SONY ERICSSON
188 devices",W705
"SONY ERICSSON
188 devices",G705
"SONY ERICSSON
188 devices",TM506
"SONY ERICSSON
188 devices",T700
"SONY ERICSSON
188 devices",W902
"SONY ERICSSON
188 devices",W595
"SONY ERICSSON
188 devices",W595s
"SONY ERICSSON
188 devices",W302
"SONY ERICSSON
188 devices",C905
"SONY ERICSSON
188 devices",S302
"SONY ERICSSON
188 devices",F305
"SONY ERICSSON
188 devices",J132
"SONY ERICSSON
188 devices",K330
"SONY ERICSSON
188 devices",G502
"SONY ERICSSON
188 devices",Z780
"SONY ERICSSON
188 devices",T303
"SONY ERICSSON
188 devices",Xperia X1
"SONY ERICSSON
188 devices",G900
"SONY ERICSSON
188 devices",G700
"SONY ERICSSON
188 devices",G700 Business Edition
"SONY ERICSSON
188 devices",W980
"SONY ERICSSON
188 devices",C902
"SONY ERICSSON
188 devices",C702
"SONY ERICSSON
188 devices",Z770
"SONY ERICSSON
188 devices",T280
"SONY ERICSSON
188 devices",T270
"SONY ERICSSON
188 devices",R306 Radio
"SONY ERICSSON
188 devices",R300 Radio
"SONY ERICSSON
188 devices",W760
"SONY ERICSSON
188 devices",Z555
"SONY ERICSSON
188 devices",W350
"SONY ERICSSON
188 devices",W890
"SONY ERICSSON
188 devices",K660
"SONY ERICSSON
188 devices",W380
"SONY ERICSSON
188 devices",K630
"SONY ERICSSON
188 devices",K770
"SONY ERICSSON
188 devices",K850
"SONY ERICSSON
188 devices",W960
"SONY ERICSSON
188 devices",W910
"SONY ERICSSON
188 devices",K530
"SONY ERICSSON
188 devices",V640
"SONY ERICSSON
188 devices",Z320
"SONY ERICSSON
188 devices",Z250
"SONY ERICSSON
188 devices",P1
"SONY ERICSSON
188 devices",T650
"SONY ERICSSON
188 devices",S500
"SONY ERICSSON
188 devices",T250
"SONY ERICSSON
188 devices",Z750
"SONY ERICSSON
188 devices",W580
"SONY ERICSSON
188 devices",W660
"SONY ERICSSON
188 devices",W880
"SONY ERICSSON
188 devices",K810
"SONY ERICSSON
188 devices",W610
"SONY ERICSSON
188 devices",K550
"SONY ERICSSON
188 devices",K220
"SONY ERICSSON
188 devices",K205
"SONY ERICSSON
188 devices",K200
"SONY ERICSSON
188 devices",J120
"SONY ERICSSON
188 devices",J110
"SONY ERICSSON
188 devices",K550im
"SONY ERICSSON
188 devices",W888
"SONY ERICSSON
188 devices",W200
"SONY ERICSSON
188 devices",Z310
"SONY ERICSSON
188 devices",W830
"SONY ERICSSON
188 devices",K320
"SONY ERICSSON
188 devices",Z558
"SONY ERICSSON
188 devices",Z610
"SONY ERICSSON
188 devices",K618
"SONY ERICSSON
188 devices",W850
"SONY ERICSSON
188 devices",W710
"SONY ERICSSON
188 devices",Z710
"SONY ERICSSON
188 devices",Z550
"SONY ERICSSON
188 devices",W700
"SONY ERICSSON
188 devices",Z525
"SONY ERICSSON
188 devices",K800
"SONY ERICSSON
188 devices",K790
"SONY ERICSSON
188 devices",V630
"SONY ERICSSON
188 devices",W300
"SONY ERICSSON
188 devices",Z530
"SONY ERICSSON
188 devices",P990
"SONY ERICSSON
188 devices",K510
"SONY ERICSSON
188 devices",K310
"SONY ERICSSON
188 devices",W950
"SONY ERICSSON
188 devices",M600
"SONY ERICSSON
188 devices",M608
"SONY ERICSSON
188 devices",K610
"SONY ERICSSON
188 devices",J100
"SONY ERICSSON
188 devices",W810
"SONY ERICSSON
188 devices",W900
"SONY ERICSSON
188 devices",Z300
"SONY ERICSSON
188 devices",J230
"SONY ERICSSON
188 devices",J220
"SONY ERICSSON
188 devices",W550
"SONY ERICSSON
188 devices",W600
"SONY ERICSSON
188 devices",S600
"SONY ERICSSON
188 devices",Z520
"SONY ERICSSON
188 devices",J210
"SONY ERICSSON
188 devices",K608
"SONY ERICSSON
188 devices",W800
"SONY ERICSSON
188 devices",K750
"SONY ERICSSON
188 devices",D750
"SONY ERICSSON
188 devices",J300
"SONY ERICSSON
188 devices",V600
"SONY ERICSSON
188 devices",K600
"SONY ERICSSON
188 devices",Z800
"SONY ERICSSON
188 devices",K300
"SONY ERICSSON
188 devices",J200
"SONY ERICSSON
188 devices",T290
"SONY ERICSSON
188 devices",V800
"SONY ERICSSON
188 devices",P910
"SONY ERICSSON
188 devices",S710
"SONY ERICSSON
188 devices",K508
"SONY ERICSSON
188 devices",K500
"SONY ERICSSON
188 devices",F500i
"SONY ERICSSON
188 devices",S700
"SONY ERICSSON
188 devices",K700
"SONY ERICSSON
188 devices",Z500
"SONY ERICSSON
188 devices",T630
"SONY ERICSSON
188 devices",P900
"SONY ERICSSON
188 devices",Z600
"SONY ERICSSON
188 devices",Z200
"SONY ERICSSON
188 devices",T230
"SONY ERICSSON
188 devices",Z1010
"SONY ERICSSON
188 devices",T610
"SONY ERICSSON
188 devices",T310
"SONY ERICSSON
188 devices",T105
"SONY ERICSSON
188 devices",T100
"SONY ERICSSON
188 devices",T600
"SONY ERICSSON
188 devices",T300
"SONY ERICSSON
188 devices",T200
"SONY ERICSSON
188 devices",P800
"SONY ERICSSON
188 devices",Z700
"SONY ERICSSON
188 devices",T68i
"SONY ERICSSON
188 devices",Windows Phone 7
"SONY ERICSSON
188 devices",Xperia Duo
"SPICE
120 devices",Mi-450 Smartflo Ivory
"SPICE
120 devices",Mi-422 Smartflo Pace
"SPICE
120 devices",Mi-353 Stellar Jazz
"SPICE
120 devices",Mi-725 Stellar Slatepad
"SPICE
120 devices",Mi-502 Smartflo Pace2
"SPICE
120 devices",Mi-535 Stellar Pinnacle Pro
"SPICE
120 devices",Mi-530 Stellar Pinnacle
"SPICE
120 devices",Mi-1010 Stellar Pad
"SPICE
120 devices",Mi-495 Stellar Virtuoso
"SPICE
120 devices",Mi-500 Stellar Horizon
"SPICE
120 devices",Mi-285 Stellar
"SPICE
120 devices",M-5665 T2
"SPICE
120 devices",M-5566 Flo Entertainer
"SPICE
120 devices",M-5900 Flo TV Pro
"SPICE
120 devices",M-6688 Flo Magic
"SPICE
120 devices",M-5460 Flo
"SPICE
120 devices",M-5455 Flo
"SPICE
120 devices",M-5365 Boss Killer
"SPICE
120 devices",M-5400 Boss TV
"SPICE
120 devices",M-5200 Boss Don
"SPICE
120 devices",M-5390 Boss Double XL
"SPICE
120 devices",M-5250 Boss Item
"SPICE
120 devices",M-5363 Boss
"SPICE
120 devices",Mi-355 Stellar Craze
"SPICE
120 devices",Mi-425 Stellar
"SPICE
120 devices",M-6868N FLO ME
"SPICE
120 devices",M-5600 FLO TV
"SPICE
120 devices",Mi-280
"SPICE
120 devices",Mi-350
"SPICE
120 devices",M-6900 Knight
"SPICE
120 devices",M-6868
"SPICE
120 devices",M-6700
"SPICE
120 devices",M-9000 Popkorn
"SPICE
120 devices",M-6450
"SPICE
120 devices",M-5750
"SPICE
120 devices",M-5350
"SPICE
120 devices",M-5180
"SPICE
120 devices",M-5115
"SPICE
120 devices",M-4262
"SPICE
120 devices",Mi-720
"SPICE
120 devices",M-6800 FLO
"SPICE
120 devices",Mi-410
"SPICE
120 devices",Mi-270
"SPICE
120 devices",Mi-310
"SPICE
120 devices",M-4250
"SPICE
120 devices",M-5170
"SPICE
120 devices",QT-65
"SPICE
120 devices",M-5262
"SPICE
120 devices",QT-58
"SPICE
120 devices",QT-61
"SPICE
120 devices",M-5454
"SPICE
120 devices",M-5161n
"SPICE
120 devices",QT-95
"SPICE
120 devices",M-67 3D
"SPICE
120 devices",QT-68
"SPICE
120 devices",M-4580n
"SPICE
120 devices",Mi-300
"SPICE
120 devices",M-6 Sports
"SPICE
120 devices",M-6363
"SPICE
120 devices",QT-56
"SPICE
120 devices",G-6565
"SPICE
120 devices",QT-52
"SPICE
120 devices",QT-60
"SPICE
120 devices",M-5161
"SPICE
120 devices",M-5055
"SPICE
120 devices",S-7000
"SPICE
120 devices",QT-50
"SPICE
120 devices",M-6262
"SPICE
120 devices",S-1200
"SPICE
120 devices",M-4242
"SPICE
120 devices",M-940n
"SPICE
120 devices",S-5010
"SPICE
120 devices",D-6666
"SPICE
120 devices",M 4580
"SPICE
120 devices",S-5110
"SPICE
120 devices",S-5420
"SPICE
120 devices",S-6005
"SPICE
120 devices",D-1111
"SPICE
120 devices",M-5252
"SPICE
120 devices",KT-5353
"T-MOBILE
55 devices",Sidekick LX 2009
"T-MOBILE
55 devices",Shadow 2
"T-MOBILE
55 devices",Vairy Touch
"T-MOBILE
55 devices",MDA Basic
"T-MOBILE
55 devices",G1
"T-MOBILE
55 devices",Shadow
"T-MOBILE
55 devices",MDA Vario IV
"T-MOBILE
55 devices",MDA Compact IV
"T-MOBILE
55 devices",Sidekick
"T-MOBILE
55 devices",Sidekick Slide
"T-MOBILE
55 devices",Sidekick LX
"T-MOBILE
55 devices",Sidekick 3
"T-MOBILE
55 devices",Wing
"T-MOBILE
55 devices",Dash
"T-MOBILE
55 devices",myTouch qwerty
"TCL
4 devices",10 5G
"TCL
4 devices",10 Pro
"TCL
4 devices",10L
"TCL
4 devices",Plex
"TECNO
45 devices",F2 LTE
"TECNO
45 devices",F2
"TECNO
45 devices",Pop 1 Lite
"TECNO
45 devices",Pouvoir 2 Pro
"TECNO
45 devices",Pouvoir 2
"TECNO
45 devices",Pouvoir 1
"TECNO
45 devices",Spark Pro
"TECNO
45 devices",Spark Plus
"TECNO
45 devices",Spark CM
"TECNO
45 devices",Spark 2
"TECNO
45 devices",Spark
"TECNO
45 devices",Camon X Pro
"TECNO
45 devices",Camon X
"TECNO
45 devices",Camon CX Manchester City LE
"TECNO
45 devices",Camon CX Air
"TECNO
45 devices",Camon CX
"TECNO
45 devices",Camon CM
"TECNO
45 devices",Phantom 8
"TECNO
45 devices",Phantom 6 Plus
"TECNO
45 devices",Phantom 6
"TEL.ME.
7 devices",T939
"TEL.ME.
7 devices",T918
"TEL.ME.
7 devices",T919i
"TEL.ME.
7 devices",T919
"TEL.ME.
7 devices",T910
"TEL.ME.
7 devices",T909c
"TEL.ME.
7 devices",T909
"TELIT
30 devices",t800
"TELIT
30 devices",t250
"TELIT
30 devices",t650
"TELIT
30 devices",t200
"TELIT
30 devices",GU1100
"TELIT
30 devices",SP600
"TELIT
30 devices",t550
"TELIT
30 devices",t420
"TELIT
30 devices",t180
"TELIT
30 devices",t410
"TELIT
30 devices",t130
"TELIT
30 devices",t110
"TELIT
30 devices",t210
"TELIT
30 devices",T510
"TELIT
30 devices",C1000
"TELIT
30 devices",T91
"TELIT
30 devices",T90
"TELIT
30 devices",NEO
"TELIT
30 devices",X60i
"TELIT
30 devices",G90
"TELIT
30 devices",G83
"TELIT
30 devices",G80
"TELIT
30 devices",G82
"TELIT
30 devices",G40
"TELIT
30 devices",GM 882
"TELIT
30 devices",GM 830
"TELIT
30 devices",GM 810
"TELIT
30 devices",Estremo
"TELIT
30 devices",GM 710
"TELIT
30 devices",GM 410
"THURAYA
1 devices",SG-2520
"TOSHIBA
35 devices",Excite Go
"TOSHIBA
35 devices",Excite 7c AT7-B8
"TOSHIBA
35 devices",Excite Pro
"TOSHIBA
35 devices",Excite Write
"TOSHIBA
35 devices",Excite Pure
"TOSHIBA
35 devices",Excite 10 SE
"TOSHIBA
35 devices",Excite 13 AT335
"TOSHIBA
35 devices",Excite 10 AT305
"TOSHIBA
35 devices",Excite 7.7 AT275
"TOSHIBA
35 devices",Excite AT200
"TOSHIBA
35 devices",Thrive 7
"TOSHIBA
35 devices",Windows Phone IS12T
"TOSHIBA
35 devices",Thrive
"TOSHIBA
35 devices",K01
"TOSHIBA
35 devices",TG02
"TOSHIBA
35 devices",TG01
"TOSHIBA
35 devices",G810
"TOSHIBA
35 devices",G910 / G920
"TOSHIBA
35 devices",G710
"TOSHIBA
35 devices",G450
"TOSHIBA
35 devices",G900
"TOSHIBA
35 devices",G500
"TOSHIBA
35 devices",TS605
"TOSHIBA
35 devices",TX80
"TOSHIBA
35 devices",TS32
"TOSHIBA
35 devices",TS705
"TOSHIBA
35 devices",TS608
"TOSHIBA
35 devices",TX62
"TOSHIBA
35 devices",904T
"TOSHIBA
35 devices",903T
"TOSHIBA
35 devices",705T
"TOSHIBA
35 devices",TS921
"TOSHIBA
35 devices",TS808
"TOSHIBA
35 devices",TS803
"TOSHIBA
35 devices",TS10
"ULEFONE
20 devices",Armor 7E
"ULEFONE
20 devices",Armor X7
"ULEFONE
20 devices",Armor 7
"ULEFONE
20 devices",Armor X6
"ULEFONE
20 devices",Armor 6S
"ULEFONE
20 devices",Armor 3W
"ULEFONE
20 devices",Armor 3WT
"ULEFONE
20 devices",Armor X5
"ULEFONE
20 devices",T2
"ULEFONE
20 devices",Armor X3
"ULEFONE
20 devices",Armor 5S
"ULEFONE
20 devices",Armor 6E
"ULEFONE
20 devices",Note 7P
"ULEFONE
20 devices",S11
"ULEFONE
20 devices",Note 7
"ULEFONE
20 devices",Armor X2
"ULEFONE
20 devices",S1
"ULEFONE
20 devices",Armor X
"ULEFONE
20 devices",Armor 2
"ULEFONE
20 devices",T2 Pro
"UNNECTO
30 devices",Bolt
"UNNECTO
30 devices",Neo V
"UNNECTO
30 devices",Quattro S
"UNNECTO
30 devices",Quattro V
"UNNECTO
30 devices",Drone XS
"UNNECTO
30 devices",Primo 2G
"UNNECTO
30 devices",Omnia
"UNNECTO
30 devices",Swift
"UNNECTO
30 devices",Quattro X
"UNNECTO
30 devices",Drone XL
"UNNECTO
30 devices",Drone X
"UNNECTO
30 devices",Air 5.5
"UNNECTO
30 devices",Air 5.0
"UNNECTO
30 devices",Air 4.5
"UNNECTO
30 devices",Rush
"UNNECTO
30 devices",Quattro Z
"UNNECTO
30 devices",Drone Z
"UNNECTO
30 devices",Quattro
"UNNECTO
30 devices",Blaze
"UNNECTO
30 devices",Drone
"UNNECTO
30 devices",Tap
"UNNECTO
30 devices",Pro Z
"UNNECTO
30 devices",Pro
"UNNECTO
30 devices",Edge
"UNNECTO
30 devices",Shell
"UNNECTO
30 devices",Pebble
"UNNECTO
30 devices",Drift
"UNNECTO
30 devices",Eco
"UNNECTO
30 devices",Primo 3G
"UNNECTO
30 devices",Primo
"VERTU
17 devices",Signature Touch (2015)
"VERTU
17 devices",Aster
"VERTU
17 devices",Signature Touch
"VERTU
17 devices",Constellation 2013
"VERTU
17 devices",Ti
"VERTU
17 devices",Constellation
"VERTU
17 devices",Ascent Ferrari GT
"VERTU
17 devices",Constellation Quest
"VERTU
17 devices",Ascent 2010
"VERTU
17 devices",Constellation Ayxta
"VERTU
17 devices",Ascent Ti Damascus Steel
"VERTU
17 devices",Signature S
"VERTU
17 devices",Ascent Ti
"VERTU
17 devices",Constellation 2006
"VERTU
17 devices",Diamond
"VERTU
17 devices",Ascent
"VERTU
17 devices",Signature
"VERYKOOL
139 devices",SL4502 Fusion II
"VERYKOOL
139 devices",SL5550 Maverick LTE
"VERYKOOL
139 devices",s5518Q Maverick
"VERYKOOL
139 devices",s5017Q Dorado
"VERYKOOL
139 devices",sl5009 Jet
"VERYKOOL
139 devices",R28 Denali
"VERYKOOL
139 devices",T7440 Kolorpad II
"VERYKOOL
139 devices",s5017 Dorado
"VERYKOOL
139 devices",s3504 Mystic II
"VERYKOOL
139 devices",s5518 Maverick
"VERYKOOL
139 devices",s5012 Orbit
"VERYKOOL
139 devices",SL4500 Fusion
"VERYKOOL
139 devices",i330 Sunray
"VERYKOOL
139 devices",s4510 Luna
"VERYKOOL
139 devices",s5014 Atlas
"VERYKOOL
139 devices",s6001 Cyprus
"VERYKOOL
139 devices",s5015 Spark II
"VERYKOOL
139 devices",s4010 Gazelle
"VERYKOOL
139 devices",s4002 Leo
"VERYKOOL
139 devices",s3501 Lynx
"VERYKOOL
139 devices",R27
"VERYKOOL
139 devices",s5511 Juno Quatro
"VERYKOOL
139 devices",s5510 Juno
"VERYKOOL
139 devices",s354
"VERYKOOL
139 devices",SL5000 Quantum
"VERYKOOL
139 devices",s401
"VERYKOOL
139 devices",s352
"VERYKOOL
139 devices",s351
"VERYKOOL
139 devices",i129
"VERYKOOL
139 devices",s505
"VERYKOOL
139 devices",s450
"VERYKOOL
139 devices",T742
"VERYKOOL
139 devices",s353
"VERYKOOL
139 devices",R80L Granite II
"VERYKOOL
139 devices",i240
"VERYKOOL
139 devices",i603
"VERYKOOL
139 devices",i128
"VERYKOOL
139 devices",i133
"VERYKOOL
139 devices",s400
"VERYKOOL
139 devices",i127
"VERYKOOL
139 devices",s470
"VERYKOOL
139 devices",i316
"VERYKOOL
139 devices",RS90
"VERYKOOL
139 devices",i126
"VERYKOOL
139 devices",RS75
"VERYKOOL
139 devices",i607
"VERYKOOL
139 devices",s732
"VERYKOOL
139 devices",s758
"VERYKOOL
139 devices",s350
"VERYKOOL
139 devices",R623
"VERYKOOL
139 devices",i601
"VERYKOOL
139 devices",i121C
"VERYKOOL
139 devices",i121
"VERYKOOL
139 devices",R25
"VERYKOOL
139 devices",s735
"VERYKOOL
139 devices",s135
"VERYKOOL
139 devices",i320
"VERYKOOL
139 devices",i315N
"VERYKOOL
139 devices",s635
"VERYKOOL
139 devices",s728
